Record_ID,Date,Day_Name,City,Area_Type,Citizen_ID,Age_Group,Work_Mode,Temperature_C,Rainfall_mm,AQI,Traffic_Level,Average_Traffic_Speed_kmh,Primary_Transport,Public_Transport_Usage_Minutes,Electricity_Consumption_kWh,Water_Consumption_Liters,Internet_Usage_GB,Online_Food_Orders,Daily_Spending_INR,Hospital_Visits,Emergency_Complaints,Work_Hours,Outdoor_Activity_Hours,Happiness_Score,Service_Satisfaction,Weekend,Month,Year,Day,Month_Name,Quarter
REC000114,2025-10-05,Sunday,Kolkata,Mixed Use,CIT668458,25-34,Student,25.8,0.1,189.0,Medium,27.3,Cab,0,10.91,159,2.0,0,1188.64,0,0,3.6,0.1,7.4,6.9,Yes,10,2025,5,October,4
REC000115,2025-03-21,Friday,Mumbai,Residential,CIT714483,18-24,Hybrid,25.4,2.0,197.0,Severe,8.9,Bus,90,3.67,109,2.31,1,779.9,0,0,6.5,2.0,6.4,6.4,No,3,2025,21,March,1
REC000116,2024-10-13,Sunday,Delhi,Residential,CIT948095,55+,Work From Home,23.2,1.5,210.0,Low,41.9,Bus,83,11.64,226,2.9,1,1038.96,0,0,6.8,1.2,7.6,6.7,Yes,10,2024,13,October,4
REC000117,2023-12-07,Thursday,Jaipur,Industrial,CIT534130,25-34,Student,19.3,2.6,173.0,Medium,34.1,Bus,65,9.74,133,5.42,0,900.9,0,0,6.6,2.3,8.3,10.0,No,12,2023,7,December,4
REC000118,2023-12-04,Monday,Delhi,Residential,CIT736818,45-54,Work From Home,17.0,0.1,133.0,High,23.9,Auto,0,16.59,124,2.31,0,336.35,0,0,6.2,3.1,7.9,7.9,No,12,2023,4,December,4
REC000119,2023-12-16,Saturday,Mumbai,Residential,CIT769191,25-34,Office,21.5,2.3,114.0,High,14.0,Cab,0,7.3,173,2.81,0,1076.55,0,0,8.1,2.9,6.7,7.6,Yes,12,2023,16,December,4
REC000120,2024-04-10,Wednesday,Pune,Mixed Use,CIT680493,18-24,Student,31.8,2.6,38.0,Medium,36.1,Auto,0,11.95,230,5.96,1,50.0,0,0,5.7,2.1,7.6,7.3,No,4,2024,10,April,2
REC000121,2023-09-16,Saturday,Kolkata,Industrial,CIT144748,25-34,Student,29.7,1.3,205.0,Low,49.5,Private Vehicle,0,12.77,174,0.1,0,520.74,0,0,3.0,1.7,7.0,7.1,Yes,9,2023,16,September,3
REC000122,2023-07-26,Wednesday,Mumbai,Mixed Use,CIT923914,25-34,Other,32.8,17.0,109.0,High,17.1,Metro,60,8.85,94,1.65,0,50.0,0,0,0.4,3.0,6.7,6.8,No,7,2023,26,July,3
REC000123,2025-10-03,Friday,Chennai,Residential,CIT999924,35-44,Office,29.1,0.5,99.0,High,14.8,Private Vehicle,0,8.47,133,0.1,0,1261.9,0,0,9.1,1.9,7.3,7.4,No,10,2025,3,October,4
REC000124,2024-02-16,Friday,Delhi,Residential,CIT977633,18-24,Office,21.9,0.9,226.0,Severe,9.1,Cab,0,7.19,152,4.17,0,579.97,0,0,8.4,1.0,7.7,9.5,No,2,2024,16,February,1
REC000125,2024-03-14,Thursday,Pune,Residential,CIT998746,25-34,Work From Home,24.0,0.8,53.0,High,21.5,Metro,111,7.06,96,5.4,1,1121.08,0,0,9.9,1.5,6.2,5.5,No,3,2024,14,March,1
REC000126,2023-01-16,Monday,Pune,Commercial,CIT636361,55+,Hybrid,21.8,1.2,54.0,Medium,27.4,Bus,52,8.14,133,6.82,2,1155.04,0,0,6.0,1.6,9.4,10.0,No,1,2023,16,January,1
REC000127,2025-10-15,Wednesday,Bengaluru,Industrial,CIT409963,25-34,Student,17.0,1.3,115.0,Severe,7.4,Private Vehicle,0,7.83,85,0.1,0,1037.7,0,0,3.7,1.4,5.9,5.6,No,10,2025,15,October,4
REC000128,2024-11-18,Monday,Bengaluru,Mixed Use,CIT786224,18-24,Hybrid,22.1,0.4,109.0,Medium,31.4,Auto,0,7.24,156,4.27,1,466.23,0,0,5.8,1.4,8.7,9.7,No,11,2024,18,November,4
REC000129,2024-02-15,Thursday,Bengaluru,Residential,CIT459315,25-34,Other,27.9,0.2,20.0,Low,36.6,Bus,118,9.1,159,2.43,1,1205.77,0,0,1.3,2.6,6.6,7.3,No,2,2024,15,February,1
REC000130,2024-02-13,Tuesday,Delhi,Residential,CIT866151,25-34,Office,25.3,3.3,176.0,Low,49.7,Bus,107,5.81,137,4.7,0,784.02,0,0,10.8,2.5,7.0,7.3,No,2,2024,13,February,1
REC000131,2025-09-30,Tuesday,Bengaluru,Residential,CIT476701,45-54,Work From Home,30.4,4.1,53.0,High,12.0,Private Vehicle,0,8.1,130,1.76,0,1410.6,0,0,7.0,1.7,6.9,8.4,No,9,2025,30,September,3
REC000132,2023-09-11,Monday,Pune,Residential,CIT673867,25-34,Work From Home,24.9,1.8,75.0,Low,45.4,Cab,0,9.12,130,1.72,2,630.8,0,0,9.1,2.0,6.7,6.7,No,9,2023,11,September,3
REC000133,2024-08-27,Tuesday,Hyderabad,Industrial,CIT268163,18-24,Student,34.9,5.2,73.0,Low,36.8,Metro,77,3.89,149,3.95,1,898.12,0,0,5.6,0.0,7.9,7.9,No,8,2024,27,August,3
REC000134,2024-10-02,Wednesday,Hyderabad,Industrial,CIT546688,35-44,Office,26.0,2.9,109.0,High,14.9,Private Vehicle,0,9.23,179,3.34,1,768.21,0,0,8.6,2.8,5.7,6.2,No,10,2024,2,October,4
REC000135,2023-05-01,Monday,Bengaluru,Residential,CIT985364,18-24,Student,32.1,1.3,61.0,High,21.7,Cab,0,14.25,74,3.17,0,50.0,0,0,6.6,1.8,7.1,7.0,No,5,2023,1,May,2
REC000136,2024-11-23,Saturday,Kolkata,Mixed Use,CIT644315,35-44,Other,22.4,0.2,130.0,Medium,28.2,Private Vehicle,0,7.57,20,1.57,0,661.37,0,0,6.8,1.7,8.3,8.0,Yes,11,2024,23,November,4
REC000137,2025-02-14,Friday,Delhi,Commercial,CIT522866,45-54,Office,17.8,0.9,194.0,High,11.8,Auto,0,8.7,127,1.52,0,1197.35,0,0,9.4,1.5,6.4,5.7,No,2,2025,14,February,1
REC000138,2025-07-19,Saturday,Delhi,Industrial,CIT448098,35-44,Other,31.1,7.3,162.0,Low,48.2,Metro,55,7.1,91,1.0,1,926.88,0,0,3.9,2.3,9.0,7.5,Yes,7,2025,19,July,3
REC000139,2025-03-15,Saturday,Mumbai,Mixed Use,CIT326061,25-34,Work From Home,28.7,0.8,97.0,High,18.8,Private Vehicle,0,5.31,165,4.89,0,773.99,0,0,6.2,4.1,7.5,6.3,Yes,3,2025,15,March,1
REC000140,2024-10-21,Monday,Bengaluru,Residential,CIT628597,45-54,Student,21.4,5.8,127.0,Severe,13.7,Auto,0,6.94,176,5.41,1,1095.67,0,0,6.4,1.1,6.3,4.0,No,10,2024,21,October,4
REC000141,2023-09-29,Friday,Chennai,Commercial,CIT844904,35-44,Work From Home,25.4,3.1,99.0,Medium,29.7,Cab,0,7.95,104,3.75,0,50.0,0,0,9.2,1.9,7.8,8.7,No,9,2023,29,September,3
REC000142,2023-10-27,Friday,Chennai,Commercial,CIT980155,18-24,Hybrid,30.5,0.3,72.0,High,20.1,Cab,0,8.95,155,6.79,0,50.0,0,0,7.8,2.1,8.0,8.3,No,10,2023,27,October,4
REC000143,2024-05-29,Wednesday,Delhi,Residential,CIT312952,35-44,Student,34.4,1.8,109.0,Severe,9.5,Cab,0,12.31,30,3.44,1,1412.56,0,0,3.7,1.1,6.7,5.6,No,5,2024,29,May,2
REC000144,2023-11-14,Tuesday,Hyderabad,Residential,CIT141880,18-24,Hybrid,24.5,1.4,115.0,Medium,34.6,Auto,0,5.34,208,5.26,1,1707.68,0,0,5.6,1.8,6.9,6.6,No,11,2023,14,November,4
REC000145,2024-03-23,Saturday,Hyderabad,Residential,CIT889216,35-44,Student,33.6,6.0,114.0,Medium,29.1,Private Vehicle,0,7.6,103,6.88,0,648.81,0,0,6.8,1.0,8.6,8.1,Yes,3,2024,23,March,1
REC000146,2024-08-30,Friday,Jaipur,Commercial,CIT783176,25-34,Other,36.5,0.7,225.0,Medium,32.0,Metro,82,16.32,160,6.91,1,1369.12,0,0,3.5,3.4,8.5,8.1,No,8,2024,30,August,3
REC000147,2023-04-22,Saturday,Delhi,Residential,CIT286638,45-54,Other,34.0,3.6,202.0,Medium,28.5,Bus,58,11.14,148,3.66,1,915.31,0,0,6.8,1.3,8.8,8.4,Yes,4,2023,22,April,2
REC000148,2023-03-05,Sunday,Pune,Residential,CIT597012,18-24,Work From Home,29.4,0.2,31.0,High,12.2,Cab,0,12.89,213,1.88,1,212.19,0,0,8.2,4.1,8.2,8.3,Yes,3,2023,5,March,1
REC000149,2024-12-05,Thursday,Chennai,Residential,CIT322022,25-34,Other,25.2,1.4,120.0,Low,48.4,Cab,0,14.21,170,6.44,1,1059.12,0,0,5.4,2.2,8.6,6.4,No,12,2024,5,December,4
REC000150,2024-02-01,Thursday,Chennai,Commercial,CIT433222,25-34,Hybrid,23.4,1.4,87.0,Medium,27.1,Bus,20,13.23,145,5.29,1,183.42,0,0,7.9,3.0,9.0,8.2,No,2,2024,1,February,1
REC000151,2023-06-17,Saturday,Bengaluru,Commercial,CIT982683,25-34,Work From Home,31.5,10.6,54.0,Medium,36.3,Private Vehicle,0,6.31,84,0.64,0,426.42,0,0,7.0,2.9,7.8,7.5,Yes,6,2023,17,June,2
REC000152,2025-10-23,Thursday,Chennai,Residential,CIT635205,18-24,Hybrid,25.6,1.0,68.0,High,12.5,Auto,0,4.53,118,4.24,2,615.58,0,0,6.9,0.0,6.0,6.5,No,10,2025,23,October,4
REC000153,2025-11-26,Wednesday,Delhi,Commercial,CIT929906,25-34,Student,26.2,0.1,144.0,Low,54.4,Cab,0,8.77,218,1.4,0,529.57,0,0,5.4,2.6,7.9,7.9,No,11,2025,26,November,4
REC000154,2025-09-14,Sunday,Hyderabad,Commercial,CIT733561,18-24,Work From Home,36.0,4.6,108.0,Low,38.1,Cab,0,15.18,172,0.98,0,726.81,0,0,7.9,2.5,7.3,6.5,Yes,9,2025,14,September,3
REC000155,2025-11-15,Saturday,Bengaluru,Residential,CIT141094,45-54,Work From Home,21.0,0.3,93.0,Medium,31.0,Metro,91,8.21,113,5.77,3,1891.39,0,0,6.7,2.9,7.4,7.9,Yes,11,2025,15,November,4
REC000156,2023-05-21,Sunday,Hyderabad,Mixed Use,CIT340977,25-34,Work From Home,27.9,0.2,130.0,Medium,24.4,Metro,67,15.18,135,3.41,1,840.04,0,0,6.5,2.2,6.9,5.8,Yes,5,2023,21,May,2
REC000157,2023-03-30,Thursday,Pune,Residential,CIT831531,35-44,Work From Home,28.2,2.2,61.0,High,23.6,Private Vehicle,0,6.7,123,3.7,2,2235.73,0,0,8.4,1.3,6.7,8.3,No,3,2023,30,March,1
REC000158,2024-10-08,Tuesday,Pune,Commercial,CIT528705,25-34,Work From Home,22.2,0.8,55.0,Medium,31.8,Walking/Cycling,0,8.31,120,4.65,1,794.8,0,0,7.9,1.9,9.0,8.9,No,10,2024,8,October,4
REC000159,2025-07-03,Thursday,Mumbai,Industrial,CIT921149,35-44,Work From Home,37.1,12.3,121.0,High,20.3,Metro,58,8.42,83,4.85,1,573.72,0,0,7.1,0.8,7.6,7.2,No,7,2025,3,July,3
REC000160,2023-12-25,Monday,Delhi,Mixed Use,CIT771394,25-34,Office,13.2,0.3,144.0,Low,47.0,Auto,0,4.99,148,5.07,0,850.84,0,0,11.0,2.2,8.1,7.2,No,12,2023,25,December,4
REC000161,2024-08-05,Monday,Mumbai,Mixed Use,CIT861411,45-54,Other,27.5,2.6,184.0,Medium,36.9,Cab,0,9.29,190,4.44,0,975.01,0,0,6.4,4.3,8.2,8.7,No,8,2024,5,August,3
REC000162,2025-07-28,Monday,Kolkata,Industrial,CIT814703,25-34,Other,29.6,15.8,94.0,Severe,6.2,Cab,0,9.76,159,1.74,0,62.36,0,0,2.3,1.3,5.7,6.7,No,7,2025,28,July,3
REC000163,2024-07-05,Friday,Hyderabad,Residential,CIT291663,55+,Work From Home,31.2,10.6,94.0,Low,39.1,Bus,81,10.71,162,6.56,1,724.8,0,0,9.1,1.5,7.7,6.3,No,7,2024,5,July,3
REC000164,2025-11-12,Wednesday,Chennai,Commercial,CIT393880,25-34,Other,25.3,0.2,68.0,Low,41.9,Private Vehicle,0,8.99,153,1.51,0,400.06,0,0,5.4,2.1,7.6,7.9,No,11,2025,12,November,4
REC000165,2025-08-23,Saturday,Chennai,Residential,CIT742865,25-34,Work From Home,30.9,9.7,90.0,Medium,26.5,Metro,33,7.89,130,5.15,0,1092.19,0,0,7.5,3.6,10.0,10.0,Yes,8,2025,23,August,3
REC000166,2024-09-06,Friday,Hyderabad,Industrial,CIT363165,35-44,Other,32.4,0.4,126.0,Medium,35.4,Metro,94,11.38,142,5.78,1,1275.87,0,0,2.8,1.2,7.1,5.9,No,9,2024,6,September,3
REC000167,2025-11-11,Tuesday,Chennai,Residential,CIT611174,45-54,Student,27.1,0.5,82.0,Low,38.4,Private Vehicle,0,7.29,199,0.12,0,410.17,0,0,3.9,1.8,8.5,8.3,No,11,2025,11,November,4
REC000168,2025-12-02,Tuesday,Hyderabad,Industrial,CIT572161,25-34,Work From Home,26.3,2.9,123.0,High,21.2,Metro,59,11.05,232,6.59,0,1692.18,0,0,10.0,2.7,8.3,9.1,No,12,2025,2,December,4
REC000169,2024-08-04,Sunday,Kolkata,Residential,CIT564687,35-44,Work From Home,29.2,0.3,140.0,High,23.0,Auto,0,14.33,68,2.72,2,1265.86,0,0,8.4,0.4,7.2,8.0,Yes,8,2024,4,August,3
REC000170,2023-07-03,Monday,Jaipur,Commercial,CIT563324,25-34,Student,30.0,2.4,146.0,High,15.2,Auto,0,9.54,246,4.05,2,1280.29,0,0,4.2,2.1,7.1,7.2,No,7,2023,3,July,3
REC000171,2025-03-09,Sunday,Pune,Residential,CIT968668,25-34,Hybrid,28.7,1.1,101.0,Medium,33.1,Bus,84,7.17,137,4.1,0,1031.17,0,0,6.8,0.5,8.1,7.2,Yes,3,2025,9,March,1
REC000172,2023-09-14,Thursday,Mumbai,Residential,CIT849937,25-34,Office,29.1,2.1,135.0,Medium,34.8,Walking/Cycling,0,12.34,67,4.64,0,1559.72,0,0,10.1,0.0,8.1,8.6,No,9,2023,14,September,3
REC000173,2024-05-24,Friday,Delhi,Residential,CIT503489,45-54,Student,31.4,0.3,292.0,Low,48.3,Metro,58,16.82,119,5.64,1,1804.77,0,0,4.9,1.1,7.7,9.1,No,5,2024,24,May,2
REC000174,2024-07-19,Friday,Delhi,Residential,CIT713099,18-24,Work From Home,32.6,0.1,238.0,High,15.6,Metro,35,11.78,197,5.38,2,2078.31,1,0,8.8,1.4,7.0,6.5,No,7,2024,19,July,3
REC000175,2025-06-17,Tuesday,Hyderabad,Industrial,CIT868804,25-34,Student,33.0,18.3,97.0,Medium,26.7,Cab,0,11.26,171,1.84,0,1005.105,0,0,6.7,1.2,7.5,8.0,No,6,2025,17,June,2
REC000176,2023-02-08,Wednesday,Pune,Industrial,CIT749838,45-54,Other,24.1,0.4,70.0,Medium,30.4,Auto,0,5.18,86,2.88,0,690.73,0,0,0.5,1.8,8.1,7.6,No,2,2023,8,February,1
REC000177,2025-03-06,Thursday,Mumbai,Residential,CIT789880,25-34,Other,28.3,0.7,88.0,Low,53.6,Metro,69,10.44,133,4.03,1,925.35,0,0,3.3,1.0,8.6,9.0,No,3,2025,6,March,1
REC000178,2023-07-18,Tuesday,Kolkata,Mixed Use,CIT206142,35-44,Other,31.1,3.9,157.0,Severe,9.6,Auto,0,14.0,143,0.22,1,730.07,0,0,0.8,0.5,6.9,5.7,No,7,2023,18,July,3
REC000179,2024-10-07,Monday,Jaipur,Mixed Use,CIT676802,55+,Hybrid,25.7,1.5,117.0,Medium,25.9,Auto,0,6.82,185,3.73,0,359.0,0,0,5.0,3.0,8.4,8.9,No,10,2024,7,October,4
REC000180,2023-02-14,Tuesday,Kolkata,Mixed Use,CIT909000,45-54,Hybrid,25.2,3.8,93.0,Low,44.2,Metro,46,9.22,171,2.78,0,639.87,0,0,5.9,3.4,9.1,9.5,No,2,2023,14,February,1
REC000181,2024-09-07,Saturday,Mumbai,Commercial,CIT139186,35-44,Other,25.2,20.4,125.0,High,16.5,Walking/Cycling,0,13.24,198,3.74,2,338.14,0,0,5.1,2.8,8.0,7.5,Yes,9,2024,7,September,3
REC000182,2025-10-30,Thursday,Pune,Mixed Use,CIT194458,25-34,Hybrid,25.5,2.3,95.0,High,18.2,Bus,59,11.68,81,5.1,1,756.94,0,0,7.3,2.2,4.3,3.0,No,10,2025,30,October,4
REC000183,2023-07-03,Monday,Pune,Residential,CIT217996,35-44,Student,28.9,3.4,91.0,High,12.5,Bus,102,10.87,85,0.1,0,1281.62,0,0,3.6,2.0,6.7,6.7,No,7,2023,3,July,3
REC000184,2023-08-16,Wednesday,Chennai,Residential,CIT419939,25-34,Office,30.8,3.2,98.0,High,18.2,Cab,0,7.71,214,3.64,1,292.3,0,0,8.0,3.8,8.3,8.5,No,8,2023,16,August,3
REC000185,2024-07-09,Tuesday,Delhi,Residential,CIT795186,45-54,Hybrid,31.6,16.2,150.0,Medium,28.1,Walking/Cycling,0,12.18,167,5.53,0,374.37,0,0,6.8,1.9,7.8,7.8,No,7,2024,9,July,3
REC000186,2024-12-28,Saturday,Hyderabad,Commercial,CIT755602,25-34,Other,25.7,0.5,134.0,High,24.9,Walking/Cycling,0,10.38,175,3.33,0,629.09,0,0,4.2,2.6,6.8,5.0,Yes,12,2024,28,December,4
REC000187,2024-11-05,Tuesday,Pune,Mixed Use,CIT570988,35-44,Work From Home,17.5,1.7,39.0,Low,48.8,Private Vehicle,0,12.18,119,6.83,1,617.56,0,0,6.6,3.4,8.8,8.7,No,11,2024,5,November,4
REC000188,2025-04-27,Sunday,Hyderabad,Mixed Use,CIT531228,25-34,Hybrid,29.1,0.2,116.0,High,19.3,Cab,0,10.97,98,1.96,0,1058.79,0,0,5.5,2.3,8.1,7.2,Yes,4,2025,27,April,2
REC000189,2024-01-31,Wednesday,Jaipur,Residential,CIT337264,18-24,Office,28.4,0.4,110.0,Low,39.1,Metro,115,5.64,168,2.2,2,384.49,0,0,10.1,0.6,6.4,6.2,No,1,2024,31,January,1
REC000190,2025-07-13,Sunday,Delhi,Commercial,CIT579094,45-54,Office,28.2,16.8,155.0,Low,42.7,Private Vehicle,0,13.23,173,3.48,0,1520.14,0,0,7.7,0.4,7.1,9.3,Yes,7,2025,13,July,3
REC000191,2025-10-22,Wednesday,Jaipur,Residential,CIT218669,18-24,Other,28.3,0.2,129.0,Medium,24.9,Cab,0,9.03,115,2.27,1,1210.82,0,0,6.4,2.1,7.5,8.3,No,10,2025,22,October,4
REC000192,2025-02-18,Tuesday,Bengaluru,Residential,CIT146038,45-54,Hybrid,23.2,1.3,72.0,Low,49.2,Bus,50,8.06,150,1.53,1,1304.23,0,0,7.5,2.6,8.1,9.2,No,2,2025,18,February,1
REC000193,2025-09-01,Monday,Jaipur,Residential,CIT575779,25-34,Office,26.7,17.1,121.0,Medium,35.1,Metro,38,12.12,159,4.13,1,1205.7,0,0,8.3,2.1,8.2,8.8,No,9,2025,1,September,3
REC000194,2025-01-07,Tuesday,Bengaluru,Mixed Use,CIT137581,18-24,Hybrid,18.7,0.6,135.0,Severe,4.6,Auto,0,6.16,209,6.69,0,544.23,0,0,5.2,2.6,5.1,3.9,No,1,2025,7,January,1
REC000195,2024-10-10,Thursday,Chennai,Residential,CIT372273,35-44,Other,26.0,1.2,117.0,High,17.4,Metro,80,7.35,23,4.26,1,1101.14,0,0,6.8,3.4,4.4,3.6,No,10,2024,10,October,4
REC000196,2024-06-05,Wednesday,Kolkata,Commercial,CIT928580,18-24,Hybrid,35.4,5.7,134.0,Medium,33.6,Cab,0,11.69,172,4.04,0,442.23,0,0,8.2,3.4,7.8,6.9,No,6,2024,5,June,2
REC000197,2025-04-27,Sunday,Hyderabad,Residential,CIT878656,18-24,Other,29.5,0.6,162.0,Low,48.7,Private Vehicle,0,11.64,117,5.47,0,769.94,0,1,5.0,3.0,7.6,6.6,Yes,4,2025,27,April,2
REC000198,2024-07-10,Wednesday,Hyderabad,Industrial,CIT533973,18-24,Work From Home,35.8,3.7,118.0,Low,42.5,Metro,40,9.29,189,5.17,1,1348.75,0,0,7.9,1.7,8.3,7.7,No,7,2024,10,July,3
REC000199,2023-03-16,Thursday,Bengaluru,Residential,CIT581682,25-34,Other,25.9,0.1,104.0,Severe,7.3,Private Vehicle,0,13.58,191,3.79,1,989.16,0,0,1.7,2.5,8.0,6.3,No,3,2023,16,March,1
REC000200,2025-11-18,Tuesday,Mumbai,Residential,CIT207348,25-34,Hybrid,22.8,1.2,102.0,High,12.6,Bus,109,16.62,130,3.63,0,987.38,0,0,5.3,2.0,6.0,7.0,No,11,2025,18,November,4
REC000201,2024-10-01,Tuesday,Jaipur,Commercial,CIT448475,45-54,Other,30.0,2.2,184.0,Low,51.0,Cab,0,11.62,167,1.59,0,151.19,0,0,1.1,2.8,7.8,7.4,No,10,2024,1,October,4
REC000202,2023-03-03,Friday,Hyderabad,Residential,CIT168540,25-34,Hybrid,29.4,1.0,124.0,High,17.6,Bus,91,7.49,189,5.47,0,664.05,0,0,6.0,3.3,7.6,8.2,No,3,2023,3,March,1
REC000203,2025-06-10,Tuesday,Pune,Industrial,CIT694764,45-54,Other,30.4,8.9,46.0,High,22.6,Metro,79,9.02,163,2.1,0,1000.59,0,0,5.5,0.2,5.5,4.8,No,6,2025,10,June,2
REC000204,2023-11-02,Thursday,Delhi,Industrial,CIT574978,35-44,Student,24.6,1.4,155.0,Medium,34.7,Cab,0,10.16,237,1.38,1,2463.28,0,0,5.4,0.5,5.6,5.5,No,11,2023,2,November,4
REC000205,2025-01-05,Sunday,Delhi,Residential,CIT215027,45-54,Office,21.2,0.8,233.0,Medium,28.1,Auto,0,7.72,101,4.58,2,1824.28,0,0,11.0,1.1,7.5,7.7,Yes,1,2025,5,January,1
REC000206,2025-05-01,Thursday,Bengaluru,Residential,CIT578180,45-54,Other,29.4,4.0,51.0,Severe,7.8,Bus,62,7.19,197,3.92,1,1002.92,0,0,4.6,1.2,7.1,7.2,No,5,2025,1,May,2
REC000207,2025-12-14,Sunday,Mumbai,Residential,CIT887042,45-54,Student,19.4,1.4,108.0,Medium,32.6,Cab,0,8.0,93,1.26,2,1006.26,0,0,3.0,0.0,8.1,7.3,Yes,12,2025,14,December,4
REC000208,2024-09-14,Saturday,Bengaluru,Residential,CIT862285,45-54,Hybrid,22.8,0.5,63.0,High,22.1,Cab,0,9.81,140,4.65,0,1099.69,0,0,6.1,1.5,7.3,7.2,Yes,9,2024,14,September,3
REC000209,2025-01-27,Monday,Bengaluru,Commercial,CIT947082,18-24,Work From Home,13.5,3.0,86.0,Low,37.9,Walking/Cycling,0,11.49,188,7.4,0,814.06,0,0,8.6,2.5,9.5,8.7,No,1,2025,27,January,1
REC000210,2025-09-02,Tuesday,Pune,Residential,CIT882395,55+,Other,28.6,2.1,62.0,Medium,29.0,Bus,99,6.77,116,5.04,1,1326.38,0,0,2.8,2.0,8.6,7.5,No,9,2025,2,September,3
REC000211,2025-03-12,Wednesday,Mumbai,Residential,CIT583507,45-54,Work From Home,28.6,0.3,68.0,Severe,5.8,Auto,0,6.86,69,4.75,0,867.7,0,0,6.9,2.0,7.7,8.1,No,3,2025,12,March,1
REC000212,2023-09-03,Sunday,Mumbai,Industrial,CIT190582,45-54,Work From Home,29.2,3.8,113.0,Low,37.2,Metro,49,5.18,135,3.1,0,1740.27,0,0,8.7,2.0,8.3,7.5,Yes,9,2023,3,September,3
REC000213,2023-05-04,Thursday,Pune,Residential,CIT370782,55+,Hybrid,30.7,5.8,83.0,Medium,32.3,Metro,74,5.99,170,5.58,0,1197.52,0,0,5.3,1.7,6.3,7.5,No,5,2023,4,May,2
REC000214,2024-11-06,Wednesday,Pune,Residential,CIT510339,35-44,Other,20.2,1.8,82.0,High,22.2,Metro,42,6.11,93,5.93,1,1565.95,0,1,2.7,3.1,7.4,7.7,No,11,2024,6,November,4
REC000215,2025-07-30,Wednesday,Hyderabad,Residential,CIT897392,45-54,Work From Home,33.6,3.9,113.0,High,23.4,Cab,0,9.96,159,1.5,0,221.86,0,0,8.9,1.0,6.2,7.4,No,7,2025,30,July,3
REC000216,2023-02-03,Friday,Jaipur,Mixed Use,CIT138842,25-34,Hybrid,25.4,2.3,163.0,Medium,29.3,Cab,0,9.9,162,2.95,1,1226.94,0,0,7.6,2.0,5.9,6.3,No,2,2023,3,February,1
REC000217,2024-09-21,Saturday,Bengaluru,Commercial,CIT960607,45-54,Student,19.6,0.5,41.0,Low,46.9,Cab,0,11.36,156,1.72,1,1943.44,0,0,3.5,1.6,7.0,5.9,Yes,9,2024,21,September,3
REC000218,2023-10-17,Tuesday,Mumbai,Residential,CIT894348,25-34,Hybrid,33.0,1.2,39.0,Low,51.9,Cab,0,13.12,146,3.43,0,1176.75,0,0,7.6,2.2,8.7,8.0,No,10,2023,17,October,4
REC000219,2024-07-08,Monday,Kolkata,Residential,CIT648496,25-34,Work From Home,37.0,0.3,126.0,High,24.3,Cab,0,12.51,104,5.34,0,860.94,0,0,6.4,1.0,7.9,7.2,No,7,2024,8,July,3
REC000220,2023-11-02,Thursday,Kolkata,Residential,CIT818530,45-54,Student,22.3,1.0,186.0,Medium,25.4,Bus,81,15.23,183,2.33,0,1460.89,0,0,3.1,2.6,7.8,7.8,No,11,2023,2,November,4
REC000221,2024-10-29,Tuesday,Pune,Residential,CIT341238,45-54,Hybrid,22.3,0.8,104.0,High,11.1,Cab,0,12.52,161,4.41,0,1547.0,0,0,6.8,2.5,8.1,8.0,No,10,2024,29,October,4
REC000222,2025-07-28,Monday,Mumbai,Mixed Use,CIT538539,18-24,Hybrid,36.9,2.0,106.0,Severe,13.1,Cab,0,13.6,114,3.31,0,50.0,0,0,6.9,1.8,6.9,6.9,No,7,2025,28,July,3
REC000223,2023-11-02,Thursday,Pune,Commercial,CIT701568,45-54,Student,20.7,1.0,77.0,Low,45.6,Auto,0,11.15,65,2.31,1,1213.55,0,0,5.9,2.7,8.0,7.6,No,11,2023,2,November,4
REC000224,2023-02-19,Sunday,Jaipur,Mixed Use,CIT576935,25-34,Work From Home,28.2,3.1,94.0,Low,47.7,Private Vehicle,0,12.47,230,5.71,0,1386.3,0,0,9.8,2.3,6.8,6.3,Yes,2,2023,19,February,1
REC000225,2025-01-15,Wednesday,Delhi,Commercial,CIT154067,18-24,Hybrid,20.0,0.7,181.0,Severe,9.6,Private Vehicle,0,11.25,176,0.85,1,914.54,0,0,8.5,1.6,5.5,5.6,No,1,2025,15,January,1
REC000226,2024-12-08,Sunday,Delhi,Residential,CIT574386,25-34,Other,17.4,2.7,133.0,High,16.8,Bus,87,10.19,101,0.1,2,1757.67,0,0,3.1,4.2,9.2,10.0,Yes,12,2024,8,December,4
REC000227,2024-02-23,Friday,Bengaluru,Commercial,CIT645980,55+,Office,18.9,1.2,172.0,Medium,29.1,Cab,0,9.22,160,4.86,2,1077.29,0,0,8.6,1.3,8.7,8.1,No,2,2024,23,February,1
REC000228,2024-09-19,Thursday,Chennai,Commercial,CIT280079,45-54,Work From Home,33.6,5.3,156.0,Medium,29.3,Metro,112,9.82,136,2.13,2,1775.28,0,0,6.6,0.6,7.4,7.7,No,9,2024,19,September,3
REC000229,2023-03-13,Monday,Bengaluru,Residential,CIT797883,25-34,Hybrid,26.0,5.6,107.0,Low,35.5,Walking/Cycling,0,10.35,36,4.9,2,1217.27,0,0,7.0,1.5,7.1,9.2,No,3,2023,13,March,1
